classe,arquivo,analise,representacao,silhouette
LIV,preprocess_Reading154.dat,Temporal + espectral + Wavelet,Características completas,0.2752883353603845
LIV,preprocess_Reading155.dat,Temporal + espectral + Wavelet,Características completas,0.18298940890786475
LIV,preprocess_Reading156.dat,Temporal + espectral + Wavelet,Características completas,0.3649216229417175
LIV,preprocess_Reading157.dat,Temporal + espectral + Wavelet,Características completas,-0.15972562872818066
LIV,preprocess_Reading158.dat,Temporal + espectral + Wavelet,Características completas,0.2596929403000605
LIV,preprocess_Reading159.dat,Temporal + espectral + Wavelet,Características completas,0.07571783997476628
LIV,preprocess_Reading160.dat,Temporal + espectral + Wavelet,Características completas,0.2375708784933647
LIV,preprocess_Reading161.dat,Temporal + espectral + Wavelet,Características completas,0.1305355012761351
LIV,preprocess_Reading162.dat,Temporal + espectral + Wavelet,Características completas,0.36681394583680593
LIV,preprocess_Reading163.dat,Temporal + espectral + Wavelet,Características completas,0.3748281946847644
LIV,preprocess_Reading164.dat,Temporal + espectral + Wavelet,Características completas,0.44629133350811456
LIV,preprocess_Reading165.dat,Temporal + espectral + Wavelet,Características completas,0.4686153130874561
LIV,preprocess_Reading166.dat,Temporal + espectral + Wavelet,Características completas,0.3438852076511838
LIV,preprocess_Reading167.dat,Temporal + espectral + Wavelet,Características completas,0.42771801261216735
LIV,preprocess_Reading168.dat,Temporal + espectral + Wavelet,Características completas,0.42440556421038106
LIV,preprocess_Reading169.dat,Temporal + espectral + Wavelet,Características completas,0.4248298130335801
LIV,preprocess_Reading170.dat,Temporal + espectral + Wavelet,Características completas,0.3551975389752786
LIV,preprocess_Reading171.dat,Temporal + espectral + Wavelet,Características completas,0.16824625819228478
LIV,preprocess_Reading172.dat,Temporal + espectral + Wavelet,Características completas,0.3462816430119089
LIV,preprocess_Reading173.dat,Temporal + espectral + Wavelet,Características completas,0.349426997740485
LIV,preprocess_Reading174.dat,Temporal + espectral + Wavelet,Características completas,0.04965562804719736
LIV,preprocess_Reading175.dat,Temporal + espectral + Wavelet,Características completas,0.3116301689389778
LIV,preprocess_Reading176.dat,Temporal + espectral + Wavelet,Características completas,0.43876681485857416
LIV,preprocess_Reading177.dat,Temporal + espectral + Wavelet,Características completas,0.4568789165594363
LIV,preprocess_Reading178.dat,Temporal + espectral + Wavelet,Características completas,0.38540292236955725
LIV,preprocess_Reading179.dat,Temporal + espectral + Wavelet,Características completas,0.414892281217605
LIV,preprocess_Reading180.dat,Temporal + espectral + Wavelet,Características completas,0.3319381405027872
LIV,preprocess_Reading181.dat,Temporal + espectral + Wavelet,Características completas,0.22640450706328366
LIV,preprocess_Reading182.dat,Temporal + espectral + Wavelet,Características completas,0.4621800528321168
LIV,preprocess_Reading183.dat,Temporal + espectral + Wavelet,Características completas,0.4066779326916513
LIV,preprocess_Reading184.dat,Temporal + espectral + Wavelet,Características completas,0.42187890703939307
LIV,preprocess_Reading185.dat,Temporal + espectral + Wavelet,Características completas,0.4289925307923252
LIV,preprocess_Reading186.dat,Temporal + espectral + Wavelet,Características completas,0.4307511534613422
LIV,preprocess_Reading187.dat,Temporal + espectral + Wavelet,Características completas,0.44833075089243235
LIV,preprocess_Reading188.dat,Temporal + espectral + Wavelet,Características completas,0.3788546765414471
LIV,preprocess_Reading189.dat,Temporal + espectral + Wavelet,Características completas,0.45109783356379646
LIV,preprocess_Reading190.dat,Temporal + espectral + Wavelet,Características completas,0.3871541049349416
LIV,preprocess_Reading191.dat,Temporal + espectral + Wavelet,Características completas,0.37498083807730614
LIV,preprocess_Reading192.dat,Temporal + espectral + Wavelet,Características completas,0.41373412297591694
LIV,preprocess_Reading193.dat,Temporal + espectral + Wavelet,Características completas,0.4605460026770526
LIV,preprocess_Reading194.dat,Temporal + espectral + Wavelet,Características completas,0.4416154342060973
LIV,preprocess_Reading195.dat,Temporal + espectral + Wavelet,Características completas,0.24389895946471196
LIV,preprocess_Reading196.dat,Temporal + espectral + Wavelet,Características completas,0.384314261662413
LIV,preprocess_Reading197.dat,Temporal + espectral + Wavelet,Características completas,0.4645164656109784
LIV,preprocess_Reading198.dat,Temporal + espectral + Wavelet,Características completas,0.34130494767708325
LIV,preprocess_Reading199.dat,Temporal + espectral + Wavelet,Características completas,0.24127852862344012
LIV,preprocess_Reading200.dat,Temporal + espectral + Wavelet,Características completas,0.33473465817044146
LIV,preprocess_Reading201.dat,Temporal + espectral + Wavelet,Características completas,0.36154278005451446
LIV,preprocess_Reading202.dat,Temporal + espectral + Wavelet,Características completas,-0.030494876801797972
LIV,preprocess_Reading203.dat,Temporal + espectral + Wavelet,Características completas,0.4514540702842653
LIV,preprocess_Reading204.dat,Temporal + espectral + Wavelet,Características completas,0.3053010461831504
LIV,preprocess_Reading205.dat,Temporal + espectral + Wavelet,Características completas,0.28819511302788775
LIV,preprocess_Reading206.dat,Temporal + espectral + Wavelet,Características completas,0.410288365799842
LIV,preprocess_Reading207.dat,Temporal + espectral + Wavelet,Características completas,0.4108053332413063
LIV,preprocess_Reading208.dat,Temporal + espectral + Wavelet,Características completas,0.39013613299615707
LIV,preprocess_Reading209.dat,Temporal + espectral + Wavelet,Características completas,0.29682106356430144
LIV,preprocess_Reading210.dat,Temporal + espectral + Wavelet,Características completas,0.269442808613346
LIV,preprocess_Reading211.dat,Temporal + espectral + Wavelet,Características completas,0.2933846075218483
LIV,preprocess_Reading212.dat,Temporal + espectral + Wavelet,Características completas,0.38122018017874676
LIV,preprocess_Reading213.dat,Temporal + espectral + Wavelet,Características completas,0.38259542418891845
LIV,preprocess_Reading214.dat,Temporal + espectral + Wavelet,Características completas,0.43276451764956836
LIV,preprocess_Reading215.dat,Temporal + espectral + Wavelet,Características completas,0.4219770744693822
LIV,preprocess_Reading216.dat,Temporal + espectral + Wavelet,Características completas,0.1060235610696419
LIV,preprocess_Reading217.dat,Temporal + espectral + Wavelet,Características completas,0.1655318231590083
LIV,preprocess_Reading218.dat,Temporal + espectral + Wavelet,Características completas,0.2964263162020108
LIV,preprocess_Reading219.dat,Temporal + espectral + Wavelet,Características completas,0.20994329589397454
LIV,preprocess_Reading220.dat,Temporal + espectral + Wavelet,Características completas,0.015793490481582934
LIV,preprocess_Reading221.dat,Temporal + espectral + Wavelet,Características completas,0.30248624749921516
LIV,preprocess_Reading222.dat,Temporal + espectral + Wavelet,Características completas,0.2631176224909698
LIV,preprocess_Reading223.dat,Temporal + espectral + Wavelet,Características completas,0.014645297034625608
LIV,preprocess_Reading224.dat,Temporal + espectral + Wavelet,Características completas,0.028593051543752995
LIV,preprocess_Reading225.dat,Temporal + espectral + Wavelet,Características completas,-0.03173280736791621
LOV,preprocess_Reading1.dat,Temporal + espectral + Wavelet,Características completas,-0.29142324959959093
LOV,preprocess_Reading2.dat,Temporal + espectral + Wavelet,Características completas,-0.35977237731512995
LOV,preprocess_Reading3.dat,Temporal + espectral + Wavelet,Características completas,-0.38201006348407124
LOV,preprocess_Reading4.dat,Temporal + espectral + Wavelet,Características completas,-0.3699954680023976
LOV,preprocess_Reading5.dat,Temporal + espectral + Wavelet,Características completas,-0.45356377407920395
LOV,preprocess_Reading6.dat,Temporal + espectral + Wavelet,Características completas,-0.39801202114713874
LOV,preprocess_Reading7.dat,Temporal + espectral + Wavelet,Características completas,-0.32007948591004765
LOV,preprocess_Reading8.dat,Temporal + espectral + Wavelet,Características completas,-0.3378106514382798
LOV,preprocess_Reading9.dat,Temporal + espectral + Wavelet,Características completas,-0.32067241565504473
LOV,preprocess_Reading10.dat,Temporal + espectral + Wavelet,Características completas,-0.36606621610877554
LOV,preprocess_Reading11.dat,Temporal + espectral + Wavelet,Características completas,-0.3671549896087121
LOV,preprocess_Reading12.dat,Temporal + espectral + Wavelet,Características completas,-0.3749106727996811
LOV,preprocess_Reading13.dat,Temporal + espectral + Wavelet,Características completas,-0.3377429029984211
LOV,preprocess_Reading14.dat,Temporal + espectral + Wavelet,Características completas,-0.3680634800051916
LOV,preprocess_Reading15.dat,Temporal + espectral + Wavelet,Características completas,-0.37320108604060237
LOV,preprocess_Reading16.dat,Temporal + espectral + Wavelet,Características completas,-0.39939368032606565
LOV,preprocess_Reading17.dat,Temporal + espectral + Wavelet,Características completas,-0.44714429816375273
LOV,preprocess_Reading18.dat,Temporal + espectral + Wavelet,Características completas,-0.4626617843975867
LOV,preprocess_Reading19.dat,Temporal + espectral + Wavelet,Características completas,-0.5108908745495311
LOV,preprocess_Reading20.dat,Temporal + espectral + Wavelet,Características completas,-0.5166372541705335
LOV,preprocess_Reading21.dat,Temporal + espectral + Wavelet,Características completas,-0.45595002819255104
LOV,preprocess_Reading22.dat,Temporal + espectral + Wavelet,Características completas,-0.46020779804400497
LOV,preprocess_Reading23.dat,Temporal + espectral + Wavelet,Características completas,-0.2985641302782974
LOV,preprocess_Reading24.dat,Temporal + espectral + Wavelet,Características completas,-0.5058420059195005
LOV,preprocess_Reading25.dat,Temporal + espectral + Wavelet,Características completas,-0.332475710714165
LOV,preprocess_Reading26.dat,Temporal + espectral + Wavelet,Características completas,-0.15457154483101096
LOV,preprocess_Reading27.dat,Temporal + espectral + Wavelet,Características completas,-0.026375932644817045
LOV,preprocess_Reading28.dat,Temporal + espectral + Wavelet,Características completas,-0.041190091562790014
LOV,preprocess_Reading29.dat,Temporal + espectral + Wavelet,Características completas,0.05854085267027001
LOV,preprocess_Reading30.dat,Temporal + espectral + Wavelet,Características completas,0.049286862246953805
LOV,preprocess_Reading31.dat,Temporal + espectral + Wavelet,Características completas,-0.006535810868429084
LOV,preprocess_Reading32.dat,Temporal + espectral + Wavelet,Características completas,0.12780541877695034
LOV,preprocess_Reading33.dat,Temporal + espectral + Wavelet,Características completas,0.14414304738054845
LOV,preprocess_Reading34.dat,Temporal + espectral + Wavelet,Características completas,0.044269950245679306
LOV,preprocess_Reading35.dat,Temporal + espectral + Wavelet,Características completas,-0.006117456903173916
LOV,preprocess_Reading36.dat,Temporal + espectral + Wavelet,Características completas,0.13926384282976018
LOV,preprocess_Reading37.dat,Temporal + espectral + Wavelet,Características completas,0.14373455707190455
LOV,preprocess_Reading38.dat,Temporal + espectral + Wavelet,Características completas,0.1477074928399566
LOV,preprocess_Reading39.dat,Temporal + espectral + Wavelet,Características completas,0.17829145145871034
LOV,preprocess_Reading40.dat,Temporal + espectral + Wavelet,Características completas,0.13275654239037293
LOV,preprocess_Reading41.dat,Temporal + espectral + Wavelet,Características completas,0.039438438789198435
LOV,preprocess_Reading42.dat,Temporal + espectral + Wavelet,Características completas,0.1785432891472351
LOV,preprocess_Reading43.dat,Temporal + espectral + Wavelet,Características completas,0.22300951581888676
LOV,preprocess_Reading44.dat,Temporal + espectral + Wavelet,Características completas,-0.02788593591244316
